s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s
Time,HRR,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_GEOM,Q_ENTH,Q_TOTAL,MLR_FUEL,MLR_TOTAL
 4.2882591E+001, 5.9602121E+001,-1.4482225E+001, 5.4501866E-001,-1.3229061E+001, 1.2914437E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.2446751E+001, 3.2448768E+001, 3.3346303E-003, 3.3346303E-003
 4.2987690E+001, 5.9569258E+001,-1.4353500E+001, 5.4648224E-001,-1.3225631E+001, 1.2916850E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.2394719E+001, 3.2549527E+001, 3.3346303E-003, 3.3346303E-003
 4.3092793E+001, 5.9572278E+001,-1.4582735E+001, 5.4255504E-001,-1.3222239E+001, 1.2919138E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.2516952E+001, 3.2322778E+001, 3.3346303E-003, 3.3346303E-003
 4.3250439E+001, 5.9702376E+001,-1.4991967E+001, 5.3761408E-001,-1.3222968E+001, 1.2921543E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.2113898E+001, 3.2037977E+001, 3.3346303E-003, 3.3346303E-003
 4.3355541E+001, 6.0084278E+001,-1.5310412E+001, 5.3829527E-001,-1.3236751E+001, 1.2923062E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.2011127E+001, 3.2088333E+001, 3.3346303E-003, 3.3346303E-003
 4.3460640E+001, 6.0248795E+001,-1.5388838E+001, 5.3940398E-001,-1.3255027E+001, 1.2923774E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.2070990E+001, 3.2157259E+001, 3.3346303E-003, 3.3346303E-003
 4.3565739E+001, 6.0244514E+001,-1.5347135E+001, 5.3989546E-001,-1.3264747E+001, 1.2924436E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.2165945E+001, 3.2185453E+001, 3.3346303E-003, 3.3346303E-003
 4.3681347E+001, 5.9458906E+001,-1.5324354E+001, 5.2719009E-001,-1.3252961E+001, 1.2924833E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.1722389E+001, 3.1421706E+001, 3.3346303E-003, 3.3346303E-003
 4.3854763E+001, 6.0002148E+001,-1.5192848E+001, 5.3923124E-001,-1.3219371E+001, 1.2922930E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.1837719E+001, 3.2142083E+001, 3.3346303E-003, 3.3346303E-003
 4.3970371E+001, 6.0431671E+001,-1.5372540E+001, 5.4398794E-001,-1.3199034E+001, 1.2919821E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.2421781E+001, 3.2417004E+001, 3.3346303E-003, 3.3346303E-003
 4.4085979E+001, 6.0237160E+001,-1.5239759E+001, 5.4325407E-001,-1.3193148E+001, 1.2917672E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.2344491E+001, 3.2360426E+001, 3.3346303E-003, 3.3346303E-003
 4.4201588E+001, 5.9949957E+001,-1.4977747E+001, 5.4271051E-001,-1.3196171E+001, 1.2916099E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.2353064E+001, 3.2331665E+001, 3.3346303E-003, 3.3346303E-003
 4.4310398E+001, 6.0245512E+001,-1.5015232E+001, 5.4682752E-001,-1.3210145E+001, 1.2915378E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.2226917E+001, 3.2579878E+001, 3.3346303E-003, 3.3346303E-003
 4.4412411E+001, 6.0434343E+001,-1.5180378E+001, 5.4671910E-001,-1.3234456E+001, 1.2915876E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.2857326E+001, 3.2579143E+001, 3.3346303E-003, 3.3346303E-003
 4.4565430E+001, 6.0176869E+001,-1.5342117E+001, 5.3907061E-001,-1.3255827E+001, 1.2917709E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.2197586E+001, 3.2130913E+001, 3.3346303E-003, 3.3346303E-003
 4.4667442E+001, 6.0091589E+001,-1.5508625E+001, 5.3437042E-001,-1.3274689E+001, 1.2920164E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.2011585E+001, 3.1855567E+001, 3.3346303E-003, 3.3346303E-003
 4.4769455E+001, 6.0038343E+001,-1.5727583E+001, 5.2943156E-001,-1.3294086E+001, 1.2922225E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.1639591E+001, 3.1559028E+001, 3.3346303E-003, 3.3346303E-003
 4.4922474E+001, 6.0054036E+001,-1.5820433E+001, 5.2772695E-001,-1.3320790E+001, 1.2924042E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.1484032E+001, 3.1453464E+001, 3.3346303E-003, 3.3346303E-003
 4.5024487E+001, 6.0104435E+001,-1.5917657E+001, 5.2673565E-001,-1.3340104E+001, 1.2924894E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.1375948E+001, 3.1386335E+001, 3.3346303E-003, 3.3346303E-003
 4.5126499E+001, 6.0090986E+001,-1.6038089E+001, 5.2452173E-001,-1.3349379E+001, 1.2924926E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.1295769E+001, 3.1240965E+001, 3.3346303E-003, 3.3346303E-003
 4.5279518E+001, 6.0011425E+001,-1.5960853E+001, 5.2430985E-001,-1.3372091E+001, 1.2924157E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.1205044E+001, 3.1215715E+001, 3.3346303E-003, 3.3346303E-003
 4.5381527E+001, 5.9910957E+001,-1.5724718E+001, 5.2609616E-001,-1.3410761E+001, 1.2922302E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.1251132E+001, 3.1314496E+001, 3.3346303E-003, 3.3346303E-003
 4.5483540E+001, 5.9875847E+001,-1.5391789E+001, 5.3060834E-001,-1.3438528E+001, 1.2920028E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.1371732E+001, 3.1589058E+001, 3.3346303E-003, 3.3346303E-003
 4.5636559E+001, 5.9958987E+001,-1.5087754E+001, 5.3680183E-001,-1.3457053E+001, 1.2916817E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.1836378E+001, 3.1963899E+001, 3.3346303E-003, 3.3346303E-003
 4.5738571E+001, 6.0129313E+001,-1.4975289E+001, 5.4132041E-001,-1.3467403E+001, 1.2913764E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.2097039E+001, 3.2240856E+001, 3.3346303E-003, 3.3346303E-003
 4.5840584E+001, 6.0273897E+001,-1.4728374E+001, 5.4780466E-001,-1.3477586E+001, 1.2910816E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.2361828E+001, 3.2628652E+001, 3.3346303E-003, 3.3346303E-003
 4.5993603E+001, 6.0358224E+001,-1.5018607E+001, 5.4409495E-001,-1.3494358E+001, 1.2904537E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.2541398E+001, 3.2402259E+001, 3.3346303E-003, 3.3346303E-003
 4.6095615E+001, 6.0265865E+001,-1.5128942E+001, 5.4034246E-001,-1.3519427E+001, 1.2897077E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.2197782E+001, 3.2170736E+001, 3.3346303E-003, 3.3346303E-003
 4.6248634E+001, 6.0007632E+001,-1.5032615E+001, 5.3701131E-001,-1.3552503E+001, 1.2894726E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.2056472E+001, 3.1972421E+001, 3.3346303E-003, 3.3346303E-003
 4.6350643E+001, 5.9691933E+001,-1.4842378E+001, 5.3429203E-001,-1.3585547E+001, 1.2893791E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.1816470E+001, 3.1811193E+001, 3.3346303E-003, 3.3346303E-003
 4.6452656E+001, 5.9474342E+001,-1.4735204E+001, 5.3204157E-001,-1.3603411E+001, 1.2891553E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.1744202E+001, 3.1680660E+001, 3.3346303E-003, 3.3346303E-003
 4.6605675E+001, 5.9395328E+001,-1.4653188E+001, 5.3153165E-001,-1.3625071E+001, 1.2889541E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.1616421E+001, 3.1661489E+001, 3.3346303E-003, 3.3346303E-003
 4.6707687E+001, 5.9576538E+001,-1.4798720E+001, 5.3153130E-001,-1.3645405E+001, 1.2889972E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.1706487E+001, 3.1676835E+001, 3.3346303E-003, 3.3346303E-003
 4.6809700E+001, 5.9694561E+001,-1.5097060E+001, 5.2819481E-001,-1.3653757E+001, 1.2891885E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.1557863E+001, 3.1484831E+001, 3.3346303E-003, 3.3346303E-003
 4.6962719E+001, 5.9819838E+001,-1.5294791E+001, 5.2653712E-001,-1.3664864E+001, 1.2894832E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.1430942E+001, 3.1399614E+001, 3.3346303E-003, 3.3346303E-003
 4.7064732E+001, 5.9936128E+001,-1.5812802E+001, 5.1921671E-001,-1.3684625E+001, 1.2897855E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.1126715E+001, 3.0970816E+001, 3.3346303E-003, 3.3346303E-003
 4.7166744E+001, 6.0062888E+001,-1.6074620E+001, 5.1652459E-001,-1.3707845E+001, 1.2900323E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.0857145E+001, 3.0809848E+001, 3.3346303E-003, 3.3346303E-003
 4.7319759E+001, 6.0279433E+001,-1.6263887E+001, 5.1668921E-001,-1.3734379E+001, 1.2903200E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.0804389E+001, 3.0810760E+001, 3.3346303E-003, 3.3346303E-003
 4.7421772E+001, 6.0455632E+001,-1.6472061E+001, 5.1622283E-001,-1.3743856E+001, 1.2906030E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.0696442E+001, 3.0768844E+001, 3.3346303E-003, 3.3346303E-003
 4.7523785E+001, 6.0603017E+001,-1.6527701E+001, 5.1820762E-001,-1.3733704E+001, 1.2908063E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.0840178E+001, 3.0872728E+001, 3.3346303E-003, 3.3346303E-003
 4.7676804E+001, 6.0662348E+001,-1.6110423E+001, 5.2695603E-001,-1.3708273E+001, 1.2910132E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.1189431E+001, 3.1383519E+001, 3.3346303E-003, 3.3346303E-003
 4.7778816E+001, 6.0621277E+001,-1.5868937E+001, 5.3100136E-001,-1.3682080E+001, 1.2911248E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.1504489E+001, 3.1614173E+001, 3.3346303E-003, 3.3346303E-003
 4.7880829E+001, 6.0497212E+001,-1.5654736E+001, 5.3292440E-001,-1.3666005E+001, 1.2910974E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.1639493E+001, 3.1722307E+001, 3.3346303E-003, 3.3346303E-003
 4.8033848E+001, 6.0293425E+001,-1.5612918E+001, 5.3059234E-001,-1.3645949E+001, 1.2909306E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.1652739E+001, 3.1578059E+001, 3.3346303E-003, 3.3346303E-003
 4.8135860E+001, 6.0016490E+001,-1.5415570E+001, 5.2962470E-001,-1.3624171E+001, 1.2906870E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.1480534E+001, 3.1519281E+001, 3.3346303E-003, 3.3346303E-003
 4.8288876E+001, 5.9767959E+001,-1.5507670E+001, 5.2399051E-001,-1.3609320E+001, 1.2904208E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.1287136E+001, 3.1187864E+001, 3.3346303E-003, 3.3346303E-003
 4.8390888E+001, 5.9686260E+001,-1.5487307E+001, 5.2280142E-001,-1.3608455E+001, 1.2901908E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.1105963E+001, 3.1126201E+001, 3.3346303E-003, 3.3346303E-003
 4.8492901E+001, 5.9748865E+001,-1.5450564E+001, 5.2416838E-001,-1.3619064E+001, 1.2900833E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.1177602E+001, 3.1216307E+001, 3.3346303E-003, 3.3346303E-003
 4.8645920E+001, 5.9859081E+001,-1.5447554E+001, 5.2556328E-001,-1.3642358E+001, 1.2900952E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.1222166E+001, 3.1307633E+001, 3.3346303E-003, 3.3346303E-003
 4.8747932E+001, 5.9912877E+001,-1.5284175E+001, 5.2880634E-001,-1.3668961E+001, 1.2902084E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.1363383E+001, 3.1501449E+001, 3.3346303E-003, 3.3346303E-003
 4.8849945E+001, 5.9912429E+001,-1.5058537E+001, 5.3235006E-001,-1.3688178E+001, 1.2903409E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.1660171E+001, 3.1710968E+001, 3.3346303E-003, 3.3346303E-003
 4.8992546E+001, 6.0351365E+001,-1.5110386E+001, 5.3848419E-001,-1.3711391E+001, 1.2905247E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.1898231E+001, 3.2080978E+001, 3.3346303E-003, 3.3346303E-003
 4.9084137E+001, 6.0332396E+001,-1.5195172E+001, 5.3635510E-001,-1.3735852E+001, 1.2907848E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.2110171E+001, 3.1950635E+001, 3.3346303E-003, 3.3346303E-003
 4.9221527E+001, 6.0311961E+001,-1.5552066E+001, 5.2943855E-001,-1.3762569E+001, 1.2911242E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.1657719E+001, 3.1539676E+001, 3.3346303E-003, 3.3346303E-003
 4.9363499E+001, 6.0085637E+001,-1.5459838E+001, 5.2642759E-001,-1.3799603E+001, 1.2915527E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.1551285E+001, 3.1365539E+001, 3.3346303E-003, 3.3346303E-003
 4.9464252E+001, 5.9727601E+001,-1.5675789E+001, 5.1645568E-001,-1.3811677E+001, 1.2918119E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.0830093E+001, 3.0769509E+001, 3.3346303E-003, 3.3346303E-003
 4.9565002E+001, 5.9715727E+001,-1.5753713E+001, 5.1496350E-001,-1.3810754E+001, 1.2918618E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.0696175E+001, 3.0679142E+001, 3.3346303E-003, 3.3346303E-003
 4.9716133E+001, 5.9599025E+001,-1.5735730E+001, 5.1345114E-001,-1.3804255E+001, 1.2917461E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.0549818E+001, 3.0585408E+001, 3.3346303E-003, 3.3346303E-003
 4.9816887E+001, 5.9505301E+001,-1.5465934E+001, 5.1651977E-001,-1.3802694E+001, 1.2914953E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.0703730E+001, 3.0766108E+001, 3.3346303E-003, 3.3346303E-003
 4.9968018E+001, 5.9586590E+001,-1.5245848E+001, 5.2122166E-001,-1.3825183E+001, 1.2912069E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.0938385E+001, 3.1049693E+001, 3.3346303E-003, 3.3346303E-003
 5.0068768E+001, 5.9790200E+001,-1.4984811E+001, 5.2835814E-001,-1.3865680E+001, 1.2909719E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.1244572E+001, 3.1480976E+001, 3.3346303E-003, 3.3346303E-003
 5.0169521E+001, 5.9994290E+001,-1.5140583E+001, 5.2845927E-001,-1.3901618E+001, 1.2908373E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.1519403E+001, 3.1493456E+001, 3.3346303E-003, 3.3346303E-003
 5.0320652E+001, 6.0197653E+001,-1.5427286E+001, 5.2628013E-001,-1.3940425E+001, 1.2906921E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.1409900E+001, 3.1369129E+001, 3.3346303E-003, 3.3346303E-003
 5.0421406E+001, 6.0291084E+001,-1.5865351E+001, 5.2009835E-001,-1.3961292E+001, 1.2904946E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.1143448E+001, 3.0997444E+001, 3.3346303E-003, 3.3346303E-003
 5.0522156E+001, 6.0280229E+001,-1.6086149E+001, 5.1613508E-001,-1.3967452E+001, 1.2902469E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.0800151E+001, 3.0755665E+001, 3.3346303E-003, 3.3346303E-003
 5.0667969E+001, 6.0462066E+001,-1.6033844E+001, 5.2007317E-001,-1.3976165E+001, 1.2898685E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.0732678E+001, 3.0985028E+001, 3.3346303E-003, 3.3346303E-003
 5.0803150E+001, 6.0594628E+001,-1.6031390E+001, 5.2212921E-001,-1.3992341E+001, 1.2894675E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.1308207E+001, 3.1105920E+001, 3.3346303E-003, 3.3346303E-003
 5.0893269E+001, 6.0206479E+001,-1.6016481E+001, 5.1559922E-001,-1.4004739E+001, 1.2891970E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.0815785E+001, 3.0713750E+001, 3.3346303E-003, 3.3346303E-003
 5.1037460E+001, 5.9586605E+001,-1.5930756E+001, 5.0631145E-001,-1.4013004E+001, 1.2889357E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.0336043E+001, 3.0162046E+001, 3.3346303E-003, 3.3346303E-003
 5.1136593E+001, 5.9615429E+001,-1.6049284E+001, 5.0463315E-001,-1.4013773E+001, 1.2887038E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.0041951E+001, 3.0069893E+001, 3.3346303E-003, 3.3346303E-003
 5.1285290E+001, 5.9767526E+001,-1.6237238E+001, 5.0379826E-001,-1.4022770E+001, 1.2886042E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.0021606E+001, 3.0024203E+001, 3.3346303E-003, 3.3346303E-003
 5.1384418E+001, 5.9887927E+001,-1.6226487E+001, 5.0570012E-001,-1.4044941E+001, 1.2886767E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.0036640E+001, 3.0135085E+001, 3.3346303E-003, 3.3346303E-003
 5.1483551E+001, 6.0116697E+001,-1.6214970E+001, 5.0942419E-001,-1.4068040E+001, 1.2888805E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.0235135E+001, 3.0356000E+001, 3.3346303E-003, 3.3346303E-003
 5.1632248E+001, 6.0328897E+001,-1.6405252E+001, 5.0949600E-001,-1.4090950E+001, 1.2892530E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.0315191E+001, 3.0355084E+001, 3.3346303E-003, 3.3346303E-003
 5.1731380E+001, 6.0401961E+001,-1.6468498E+001, 5.0964185E-001,-1.4106787E+001, 1.2896648E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.0357932E+001, 3.0349215E+001, 3.3346303E-003, 3.3346303E-003
 5.1840424E+001, 5.9714563E+001,-1.6348289E+001, 5.0010291E-001,-1.4106760E+001, 1.2899774E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.0003924E+001, 2.9772516E+001, 3.3346303E-003, 3.3346303E-003
 5.2003994E+001, 6.0028467E+001,-1.6058549E+001, 5.1076603E-001,-1.4086927E+001, 1.2902784E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.0127206E+001, 3.0406659E+001, 3.3346303E-003, 3.3346303E-003
 5.2113037E+001, 6.0172729E+001,-1.5688722E+001, 5.2003394E-001,-1.4065115E+001, 1.2905236E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.0742158E+001, 3.0951831E+001, 3.3346303E-003, 3.3346303E-003
 5.2222080E+001, 6.0216708E+001,-1.5597659E+001, 5.2256530E-001,-1.4051113E+001, 1.2906767E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.1014352E+001, 3.1103408E+001, 3.3346303E-003, 3.3346303E-003
 5.2331127E+001, 6.0194164E+001,-1.5460172E+001, 5.2465025E-001,-1.4042357E+001, 1.2908051E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.1191047E+001, 3.1229192E+001, 3.3346303E-003, 3.3346303E-003
 5.2474957E+001, 6.0868855E+001,-1.5541328E+001, 5.3482380E-001,-1.4042282E+001, 1.2909494E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.1699978E+001, 3.1832978E+001, 3.3346303E-003, 3.3346303E-003
 5.2570839E+001, 6.0272475E+001,-1.5580462E+001, 5.2393844E-001,-1.4043875E+001, 1.2911003E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.1401180E+001, 3.1184987E+001, 3.3346303E-003, 3.3346303E-003
 5.2714668E+001, 5.9878647E+001,-1.5439988E+001, 5.1955140E-001,-1.4043077E+001, 1.2911675E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.0983615E+001, 3.0928045E+001, 3.3346303E-003, 3.3346303E-003
 5.2810555E+001, 5.9662144E+001,-1.5245935E+001, 5.1875834E-001,-1.4057538E+001, 1.2911331E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.0894352E+001, 3.0890341E+001, 3.3346303E-003, 3.3346303E-003
 5.2954384E+001, 5.9617280E+001,-1.5012465E+001, 5.2106717E-001,-1.4100994E+001, 1.2910474E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.0922369E+001, 3.1037799E+001, 3.3346303E-003, 3.3346303E-003
 5.3050270E+001, 5.9672741E+001,-1.4839193E+001, 5.2380790E-001,-1.4156290E+001, 1.2909891E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.1105027E+001, 3.1213976E+001, 3.3346303E-003, 3.3346303E-003
 5.3194096E+001, 5.9802875E+001,-1.5060603E+001, 5.2125831E-001,-1.4210665E+001, 1.2910429E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.1145199E+001, 3.1065775E+001, 3.3346303E-003, 3.3346303E-003
 5.3289982E+001, 5.9927454E+001,-1.5419155E+001, 5.1654376E-001,-1.4257759E+001, 1.2911645E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.0872915E+001, 3.0779996E+001, 3.3346303E-003, 3.3346303E-003
 5.3448193E+001, 5.9449157E+001,-1.5440018E+001, 5.0744312E-001,-1.4290408E+001, 1.2912541E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.0329346E+001, 3.0239086E+001, 3.3346303E-003, 3.3346303E-003
 5.3553669E+001, 5.9740325E+001,-1.5392378E+001, 5.1301425E-001,-1.4310152E+001, 1.2912453E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.0481539E+001, 3.0563722E+001, 3.3346303E-003, 3.3346303E-003
 5.3659142E+001, 5.9842323E+001,-1.5491604E+001, 5.1279153E-001,-1.4325048E+001, 1.2912886E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.0493693E+001, 3.0551375E+001, 3.3346303E-003, 3.3346303E-003
 5.3764618E+001, 5.9854454E+001,-1.5304414E+001, 5.1594116E-001,-1.4338515E+001, 1.2914441E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.0665199E+001, 3.0740381E+001, 3.3346303E-003, 3.3346303E-003
 5.3922829E+001, 5.9792024E+001,-1.5549511E+001, 5.1042609E-001,-1.4354028E+001, 1.2916232E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.0513436E+001, 3.0411828E+001, 3.3346303E-003, 3.3346303E-003
 5.4028301E+001, 5.9773294E+001,-1.5451614E+001, 5.1141111E-001,-1.4372348E+001, 1.2916198E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.0387808E+001, 3.0473659E+001, 3.3346303E-003, 3.3346303E-003
 5.4133778E+001, 5.9803125E+001,-1.5402551E+001, 5.1256695E-001,-1.4386619E+001, 1.2914832E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.0473300E+001, 3.0539437E+001, 3.3346303E-003, 3.3346303E-003
 5.4291988E+001, 5.9828170E+001,-1.5267495E+001, 5.1493268E-001,-1.4400979E+001, 1.2912485E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.0654663E+001, 3.0687541E+001, 3.3346303E-003, 3.3346303E-003
 5.4397461E+001, 5.9904694E+001,-1.5618303E+001, 5.1007473E-001,-1.4407809E+001, 1.2910514E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.0572300E+001, 3.0401568E+001, 3.3346303E-003, 3.3346303E-003
 5.4502937E+001, 6.0067709E+001,-1.5849830E+001, 5.0865092E-001,-1.4416186E+001, 1.2909523E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.0268983E+001, 3.0323253E+001, 3.3346303E-003, 3.3346303E-003
 5.4608410E+001, 6.0292233E+001,-1.6052405E+001, 5.0865117E-001,-1.4434228E+001, 1.2908703E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.0323014E+001, 3.0327159E+001, 3.3346303E-003, 3.3346303E-003
 5.4766621E+001, 6.0395496E+001,-1.6160009E+001, 5.0833179E-001,-1.4454780E+001, 1.2907278E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.0260471E+001, 3.0301947E+001, 3.3346303E-003, 3.3346303E-003
 5.4872097E+001, 6.0377807E+001,-1.6060598E+001, 5.0965803E-001,-1.4464658E+001, 1.2905212E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.0360774E+001, 3.0375114E+001, 3.3346303E-003, 3.3346303E-003
 5.4977570E+001, 6.0276673E+001,-1.6051951E+001, 5.0811905E-001,-1.4470971E+001, 1.2903097E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.0350517E+001, 3.0274774E+001, 3.3346303E-003, 3.3346303E-003
 5.5083046E+001, 6.0117687E+001,-1.6298769E+001, 5.0096658E-001,-1.4494406E+001, 1.2900504E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.0029589E+001, 2.9838379E+001, 3.3346303E-003, 3.3346303E-003
 5.5241257E+001, 5.9924610E+001,-1.6186810E+001, 4.9876909E-001,-1.4546451E+001, 1.2896083E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.9739211E+001, 2.9703014E+001, 3.3346303E-003, 3.3346303E-003
 5.5346729E+001, 5.9777858E+001,-1.5963512E+001, 4.9955380E-001,-1.4579014E+001, 1.2890562E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.9643877E+001, 2.9747777E+001, 3.3346303E-003, 3.3346303E-003
 5.5452206E+001, 5.9691404E+001,-1.5879873E+001, 4.9924013E-001,-1.4589977E+001, 1.2885879E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.9768197E+001, 2.9733680E+001, 3.3346303E-003, 3.3346303E-003
